version,carrier,mcc,mnc,apn,type,mmsc,mmsproxy,mmsport,user,password,proxy,port,server,authtype
1,Reliance MMS,405,11,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,11,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,12,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,12,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,13,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,13,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,14,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,14,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,15,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,15,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,17,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,17,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,18,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,18,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,19,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,19,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,20,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,20,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,21,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,21,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,22,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,22,rcomnet,default/supl,,,,,,,,,
1,Reliance MMS,405,23,rcommms,mms,http://mms.rcom.co.in:6081/mms,10.239.221.5,8080,,,,,,
1,Reliance,405,23,rcomnet,default/supl,,,,,,,,,
1,Airtel,405,51,airtelgprs.com,default/supl/mms,http://100.1.201.171:10021/mmsc,100.1.201.172,8799,,,,,,
1,Airtel,405,52,airtelgprs.com,default/supl/mms,http://100.1.201.171:10021/mmsc,100.1.201.172,8799,,,,,,
1,Airtel,405,53,airtelgprs.com,default/supl/mms,http://100.1.201.171:10021/mmsc,100.1.201.172,8799,,,,,,
1,Airtel,405,54,airtelgprs.com,default/supl/mms,http://100.1.201.171:10021/mmsc,100.1.201.172,8799,,,,,,
1,Airtel,405,55,airtelgprs.com,default/supl/mms,http://100.1.201.171:10021/mmsc,100.1.201.172,8799,,,,,,
1,Airtel,405,56,airtelgprs.com,default/supl/mms,http://100.1.201.171:10021/mmsc,100.1.201.172,8799,,,,,,
1,Vodafone IN MMS,405,66,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,66,www,default/supl,,,,,,,,,
1,Vodafone IN MMS,405,67,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,67,www,default/supl,,,,,,,,,
1,IDEA,405,70,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,70,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,Vodafone IN MMS,405,750,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,750,www,default/supl,,,,,,,,,
1,Vodafone IN,405,751,www,default/supl,,,,,,,,,
1,Vodafone IN MMS,405,752,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,752,www,default/supl,,,,,,,,,
1,Vodafone IN MMS,405,753,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,753,www,default/supl,,,,,,,,,
1,Vodafone IN MMS,405,754,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,754,www,default/supl,,,,,,,,,
1,Vodafone IN MMS,405,755,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,755,www,default/supl,,,,,,,,,
1,Vodafone IN MMS,405,756,portalnmms,mms,http://mms1.live.vodafone.in/mms/,10.10.1.100,9401,,,,,,
1,Vodafone IN,405,756,www,default/supl,,,,,,,,,
1,IDEA,405,799,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,799,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,Aircel,405,800,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,800,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,801,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,801,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,802,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,802,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,803,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,803,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,804,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,804,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,805,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,805,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,807,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,807,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,808,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,808,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,809,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,809,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,810,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,810,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,811,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,811,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,Aircel,405,812,aircelgprs,default/supl,,,,,,,,,
1,Aircel MMS,405,812,aircelmms,mms,http://mmsc/mmrelay.app,192.168.35.196,8081,,,,,,
1,IDEA,405,845,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,845,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,846,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,846,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,847,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,847,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,848,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,848,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,849,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,849,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,850,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,850,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,851,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,851,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,852,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,852,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,IDEA,405,853,internet,default/supl,,,,,,,,,
1,IDEA MMS,405,853,mmsc,mms,http://10.4.42.21:8002/,10.4.42.15,8080,,,,,,
1,SPICE,405,908,spicegprs,default/supl,,,,,,,,,
1,SPICE MMS,405,908,spicemms,mms,http://10.200.200.3:8514,10.200.200.3,8080,User Mobile number,spice,,,,
1,SPICE,405,909,spicegprs,default/supl,,,,,,,,,
1,SPICE MMS,405,909,spicemms,mms,http://10.200.200.3:8514,10.200.200.3,8080,User Mobile number,spice,,,,
1,SPICE,405,910,spicegprs,default/supl,,,,,,,,,
1,SPICE MMS,405,910,spicemms,mms,http://10.200.200.3:8514,10.200.200.3,8080,User Mobile number,spice,,,,
1,SPICE,405,911,spicegprs,default/supl,,,,,,,,,
1,SPICE MMS,405,911,spicemms,mms,http://10.200.200.3:8514,10.200.200.3,8080,User Mobile number,spice,,,,
1,Mobilink,410,1,connect.mobilinkworld.com,default/supl,,,,,,,,,
1,Mobilink MMS,410,1,mms.mobilinkworld.com,mms,http://mms,172.025.020.012,8080,mobilink,mobilink,,,,
1,Ufone MMS,410,3,ufone.mms,mms,http://www.ufone.com,172.16.13.27,8080,,,,,,
1,Ufone,410,3,ufone.pinternet,default/supl,,,,,,,,,
1,Zong,410,4,zonginternet,default/supl,,,,,,,,,
1,Zong MMS,410,4,zongmms,mms,10.81.6.11,10.81.6.11,8080,,,,,,
1,Telenor PK,410,6,internet,default/supl,,,,Telenor,Telenor,,,,
1,Telenor PK MMS,410,6,mms,mms,http://mmstelenor,172.18.19.11,8080,Telenor,Telenor,,,,
1,Warid PK MMS,410,7,mms.warid,mms,http://10.4.0.132/servlets/MMS,010.004.002.001,8080,,,,,,
1,Warid PK,410,7,warid,default/supl,,,,,,,,,
1,Dialog Mobile Broadband,413,2,dialogbb,default/supl/mms,,,,,,,,dialog,
1,Alfa,415,1,internet.mic1.com.lb,default/supl,,,,mic1,mic1,,,,
1,Alfa MMS,415,1,mms.mic1.com.lb,mms,http://mms.mic1.com.lb,192.168.23.51,9201,mic1,mic1,,,,
1,Alfa WAP,415,1,wap.mic1.com.lb,default/supl,,,,mic1,mic1,192.168.023.050,80,,
1,mtc touch,415,3,gprs.mtctouch.com.lb,default/supl,,,,,,,,,
1,Alfa MMS,415,3,mms.mic1.com.lb,mms,http://mms.mic1.com.lb,192.168.23.51,9201,mic1,mic1,,,,
1,mtc touch MMS,415,3,mms.mtctouch.com.lb,mms,http://mms:8080/mms/,192.168.4.103,9201,mtctouch,,,,,
1,Alfa WAP,415,3,wap.mic1.com.lb,default/supl,,,,mic1,mic1,192.168.023.050,80,,
1,Zain JO,416,1,internet,default/supl,,,,,,,,,
1,Zain JO MMS,416,1,mms,mms,http://mms.jo.zain.com,192.168.55.10,80,mms,mms,,,,
1,Umniah MMS,416,3,mms,mms,http://mms.umniah.com/,10.1.1.10,9201,,,,,,
1,Umniah,416,3,net,default/supl,,,,,,,,,
1,Orange JO,416,77,inet.orange.jo,default/supl,,,,net,net,,,,
1,Orange JO MMS,416,77,mms.orangemobile.jo,mms,http://172.16.1.96/servlets/mms,172.16.1.2,8080,mmc,mmc,,,,
1,Syriatel MMS,417,1,mms.syriatel.com,mms,http://mymms.syriatel.com/,172.20.5.6,9201,,,,,,
1,Syriatel,417,1,net.syriatel.com,default/supl,,,,,,,,,
1,MTN SY,417,2,internet,default/supl,,,,,,,,,
1,MTN SY MMS,417,2,mms,mms,http://10.11.161.138/:10021/mmsc,10.11.161.131,8080,,,,,,
1,Zain KW,419,2,pps,default/supl,,,,pps,pps,,,,
1,Zain KW MMS,419,2,pps,mms,http://mms.zain,176.0.0.65,8080,mms,mms,,,,
1,Viva KW,419,4,viva,default/supl,,,,,,,,,
1,Viva KW MMS,419,4,viva,mms,http://172.16.128.80:38090/was,172.16.128.228,8080,,,,,,
1,MTC Vodafone KW,419,2,apn01,default/supl,,,,,,,,,
1,MTC Vodafone KW MMS,419,2,mms,mms,http://176.000.000.021,176.0.0.65,8080,annyway,online,,,,
1,wataniya,419,3,action.wataniya.com,default/supl,,,,,,,,,
1,wataniya MMS,419,3,mms.wataniya.com,mms,http://action.wataniya.com,194.126.053.064,8080,,,,,,
1,AL JA WAL,420,1,jawalnet.com.sa,default/supl,,,,,,,,,
1,AL JA WAL MMS,420,1,mms.net.sa,mms,http://mms.net.sa:8002,10.1.1.1,9201,,,,,,
1,Mobily MMS,420,3,mms1,mms,http://10.3.3.133:9090/was,10.3.2.133,9201,,,,,,
1,Mobily,420,3,web1,default/supl,,,,,,,,,
1,Zain SA,420,4,zain,default/supl/mms,http://10.122.200.12:8002,10.122.200.10,8080,,,,,,
1,Oman Mobile MMS,422,2,mms,mms,http://mmsc.omanmobile.com:10021/mmsc,192.168.203.35,9201,mms,mms,,,,
1,Oman Mobile,422,2,wap,default/supl,,,,wap,wap,,,,
1,Nawras,422,3,isp.nawras.com.om,default/supl,,,,test,test,,,,
1,Nawras MMS,422,3,mms.nawras.com.om,mms,http://10.128.240.16/servlets/mms,10.128.240.19,8080,test,test,10.128.240.19,8080,,
1,Etisalat UAE,424,2,etisalat.ae,default/supl,,,,,,,,,
1,Etisalat UAE MMS,424,2,mms,mms,http://mms/servlets/mms,10.12.0.30,9201,mms,mms,,,,
1,du,424,3,du,default/supl/mms,http://mms.du.ae,10.19.18.4,9201,,,,,,
1,Tesco UK,425,1,prepay.tesco-mobile.com,default/supl/mms,,,,tescowap,password,193.113.200.195,9201,http://wap.tesco-mobile.com/,
1,Orange IL,425,1,uinternet,default/supl,,,,orange,orange,,,,
1,Orange IL,425,1,wap.orange.co.il,mms,http://192.168.220.15/servlets/mms,,,orange,mobile54,192.118.11.55,,,
1,CellCOM,425,2,internetg,default/supl,,,,,,,,,
1,CellCOM MMS,425,2,mms,mms,http://mms.cellcom.co.il,212.150.203.37,9201,Cellcom,HyD43f,,,,
1,Pelephone,425,3,internet.pelephone.net.il,default/supl,,,,pcl@3g,pcl,,,,
1,Pelephone MMS,425,3,internet.pelephone.net.il,mms,http://mmsu.pelephone.net.il,10.170.9.54,9093,pcl@3g,pcl,,,pelephone,
1,Pelephone Internet Static,425,3,org.pelephone.net.il,default/supl,,,,pcl@rsingle,pcl,,,,
1,BATELCO BH,426,1,internet.batelco.com,default/supl,,,,internet,internet,,,,
1,BATELCO BH MMS,426,1,mms.batelco.com,mms,http://192.168.36.10/servlets/mms,192.168.1.2,9201,mms,mms,,,,
1,MTC Vodafone BH,426,2,internet,default/supl,,,,internet,internet,,,,
1,MTC Vodafone BH MMS,426,2,mms,mms,http://172.18.83.129,172.18.85.34,9201,mms,mms,,,,
1,Viva BH,426,4,viva.bh,default/supl,,,,,,,,,
1,Viva BH MMS,426,4,vivawap.bh,mms,http://mms.viva.com.bh:38090,172.18.142.36,8080,,,,,,
1,Q-tel MMS,427,1,mms.qtel,mms,http://mmsr.qtelmma.qa,10.23.8.3,9201,mms,gprs,,,,
1,Q-tel,427,1,web.qtel,default/supl,,,,gprs,gprs,,,,
1,Vodafone QA MMS,427,2,vodafone.com.qa,mms,http://mms.vodafone.com.qa/mmsc,10.101.97.102,80,,,,,,
1,Vodafone QA,427,2,web.vodafone.com.qa,default/supl,,,,,,,,,
1,MTS UZ,434,7,net.mts.uz,default/supl,,,,mts,mts,,,,
1,NTT Docomo(bizho),440,10,mpr2.bizho.net,default/supl/mms,,,,,,,,,
1,NTT Docomo(mopera),440,10,mopera.net,default/supl/mms,,,,,,,,,
1,NTT Docomo(flat),440,10,mopera.flat.foma.ne.jp,default/supl/mms,,,,,,,,,
1,NTT Docomo(128k),440,10,mpr.ex-pkt.net,default/supl/mms,,,,,,,,,
1,NTT Docomo(mopera ff),440,10,open.mopera.net,default/supl/mms,,,,,,,,,
1,Softbank Internet,440,20,andglobal.softbank.ne.jp,default/mms,http://mms/,andmms.softbank.ne.jp,8080,andg001softbank,pumbbghkpgyybsxa,,,,
1,Softbank(open),440,20,open.softbank.ne.jp,default/supl/mms,http://mms/,mmsopen.softbank.ne.jp,8080,opensoftbank,ebMNuX1FIHg9d3DA,,,,
1,Softbank(smile.world),440,20,smile.world,default/supl/mms,http://mms/,smilemms.softbank.ne.jp,8080,dna1trop,so2t3k3m2a,,,,
1,SKT3G,450,5,web.sktelecom.com,default/supl/mms,http://omms.nate.com:9082/oma_mms,smart.nate.com,9093,,,,,,
1,KT-HSDPA,450,8,alwayson-r6.ktfwing.com,default/supl/mms,http://mmsc.ktfwing.com:9082,,,,,,,,
1,Mobifone MMS,452,0,m-i090,mms,http://203.162.21.114/mmsc,203.162.21.114,8000,wap,wap,,,,
1,Mobifone,452,0,m-wap,default/supl,,,,mms,mms,,,,
1,Vinaphone MMS,452,2,m3-mms,mms,http://mms.vinaphone.vnn.vn:8002,10.1.10.46,9201,mms,mms,,,,
1,Vinaphone,452,2,m3-world,default/supl,,,,mms,mms,,,,
1,Viettel,452,4,v-internet,default/supl,,,,,,,,,
1,Viettel MMS,452,4,v-mms,mms,http://mms.viettelmobile.com.vn/mms,192.168.233.10,9201,,,,,,
1,BeeLine VN,452,7,internet,default/supl,,,,,,,,,
1,VIETNAMOBILE MMS,452,5,mms,mms,http://10.10.128.58/servlets/mms,10.10.128.44,8080,,,,,,
1,VIETNAMOBILE,452,5,wap,default/supl,,,,,,10.10.128.44,8080,,
1,Beeline VN MMS,452,7,MMS,mms,http://mms,10.16.70.199,8080,mms,mms,,,,
1,CSL,454,0,hkcsl,default/supl/mms,http://192.168.58.171:8002/,192.168.59.51,8080,,,192.168.59.51,8080,,
1,CSL GPRS,454,0,hkcsl,default/supl/mms,http://192.168.58.171:8002,192.168.59.51,8080,,,192.168.59.51,8080,,
1,CSL,454,2,hkcsl,default/supl/mms,http://192.168.58.171:8002/,192.168.59.51,8080,,,192.168.59.51,8080,,
1,CSL GPRS,454,2,hkcsl,default/supl/mms,http://192.168.58.171:8002,192.168.59.51,8080,,,192.168.59.51,8080,,
1,3 HK,454,3,mobile.pccw.com.hk,default/supl/mms,http://mms.um.three.com.hk:10021/mmsc,172.20.97.116,8799,*,*,,,*,
1,3 (2G) MMS,454,4,mms-g.three.com.hk,mms,http://10.30.15.51:10021/mmsc,10.30.15.53,9201,,,,,,
1,3 (2G),454,4,web-g.three.com.hk,default/supl,,,,,,,,,
1,SMC-Voda,454,6,SmarTone-Vodafone,default/supl/mms,http://mms.smartone-vodafone.com/server,10.9.9.9,8080,,,,,,
1,SMC-Voda Internet,454,6,SmarTone-Vodafone,default/supl/mms,http://mms.smartone-vodafone.com/server,10.9.9.9,8080,,,,,,
1,CSL Data,454,10,hkcsl,default/supl/mms,http://192.168.58.171:8002/,192.168.59.51,8080,,,192.168.59.51,8080,,
1,one2free 2G,454,10,hkcsl,default/supl/mms,http://192.168.58.171:8002,192.168.59.51,8080,,,,,,
1,PEOPLES MMS,454,12,170170,mms,http://mms.peoples.com.hk/mms,172.31.31.36,8080,,,,,,
1,China Mobile HK MMS,454,12,peoples.mms,mms,http://mms.peoples.com.hk/mms,172.31.31.36,8080,,,,,,
1,PEOPLES,454,12,peoples.net,default/supl,,,,,,,,,
1,SMC-Voda,454,15,SmarTone-Vodafone,default/supl/mms,http://mms.smartone-vodafone.com/server,10.9.9.9,8080,,,,,,
1,PCCW 2G,454,16,pccwdata,default/supl,,,,,,,,,
1,PCCW 2G MMS,454,16,pccwmms,mms,http://mmsc.mms.pccwmobile.com:8002/,10.131.2.8,8080,,,,,,
1,SMC-Voda,454,17,SmarTone-Vodafone,default/supl/mms,http://mms.smartone-vodafone.com/server,10.9.9.9,8080,,,,,,
1,CSL,454,18,hkcsl,default/supl/mms,http://192.168.58.171:8002/,192.168.59.51,8080,,,192.168.59.51,8080,,
1,PCCW,454,19,pccw,default/supl/mms,http://3gmms.pccwmobile.com:8080/was,10.140.14.10,8080,,,,,,
1,PCCW 3G,454,19,pccw,default/supl/mms,http://3gmms.pccwmobile.com:8080/was,10.140.14.10,8080,,,,,,
1,SmarTone Macau,455,0,smartgprs,default/supl/mms,http://mms.smartone.com.mo/dmog/mo,10.9.9.29,8080,,,10.9.9.29,8080,,
1,SmarTone MMS,455,0,smartgprs,mms,http://mms.smartone.com.mo/dmog/mo,10.9.9.29,9201,,,,,,
1,SmarTone,455,0,smartweb,default/supl,,,,,,,,,
1,CTM,455,1,ctm-mobile,default/supl,,,,,,,,,
1,CTM MMS,455,1,ctmmms,mms,http://mms.wap.ctm.net:8002,192.168.99.3,8080,,,,,,
1,Hutchison Macau MMS,455,3,mms.hutchisonmacau.com,mms,http://10.30.15.51:10021/mmsc,10.30.15.53,8080,,,,,,
1,Hutchison Macau,455,3,web-g.three.com.hk,default/supl,,,,hutchison,1234,,,,
1,CTM,455,4,ctm-mobile,default/supl,,,,,,192.168.99.2,8080,,
1,CTM MMS,455,4,ctmmms,mms,http://mms.wap.ctm.net:8002,192.168.99.3,8080,,,,,,
1,Mobitel KH,456,1,postpaid,default/supl,,,,mobitel,mobitel,,,,
1,China Mobile,460,0,cmnet,default/supl,,,,,,,,,
1,China Mobile MMS,460,0,cmwap,mms,http://mmsc.monternet.com,10.0.0.172,80,,,10.0.0.172,80,,
1,China Unicom 3G,460,1,3gnet,default/supl,,,,,,,80,,
1,中国联通 3g 彩信 (China Unicom),460,1,3gwap,mms,http://mmsc.myuni.com.cn,10.0.0.172,80,,,,,,
1,China Unicom MMS,460,1,uniwap,mms,http://mmsc.myuni.com.cn,10.0.0.172,80,,,,,,
1,China Mobile,460,2,cmnet,default/supl,,,,,,,,,
1,China Mobile MMS,460,2,cmwap,mms,http://mmsc.monternet.com,10.0.0.172,80,,,10.0.0.172,80,,
1,中国移动 (China Mobile) GPRS,460,7,cmnet,default/supl,,,,,,,,,
1,中国移动彩信 (China Mobile),460,7,cmwap,mms,http://mmsc.monternet.com,10.0.0.172,80,,,10.0.0.172,80,,
1,遠傳電信(Far EasTone) (Fetnet01),466,1,fetnet01,default/supl,,,,,,210.241.199.199,80,,
1,FarEasTone MMS,466,1,fetnet01,mms,http://mms,210.241.199.199,9201,,,,,,
1,FarEasTone,466,1,internet,default/supl,,,,,,,,,
1,KGT,466,88,internet,default/supl,,,,,,,,,
1,KGT MMS,466,88,kgtmms,mms,http://mms.kgtmms.net.tw/mms/wapenc,172.28.33.5,8080,,,,,,
1,震旦電信(AURORA) (MMS),466,89,aurorawap,mms,http://auroramms,172.24.128.36,8080,,,,,,
1,震旦電信(AURORA) (Internet),466,89,auroraweb,default/supl,,,,,,,,,
1,Vibo,466,89,internet,default/supl,,,,,,,,,
1,威寶電信(VIBO),466,89,vibo,default/supl/mms,http://mms,172.24.128.36,8080,,,,,,
1,Vibo,466,89,vibo,mms,http://mms,172.24.128.36,8080,,,,,,
1,中華電信(Chunghwa),466,92,emome,default/supl/mms,http://mms.emome.net:8002,10.1.1.1,8080,,,,,,
1,CHT MMS,466,92,emome,mms,http://mms.emome.net:8002,10.1.1.1,8080,,,,,,
1,CHT,466,92,internet,default/supl,,,,,,,,,
1,Mobitai MMS,466,93,gprs1,mms,http://mms.mobeelife.net/mms/wapenc,192.168.77.5,80,gprs,gprs,,,,
1,Mobitai,466,93,internet,default/supl,,,,gprs,gprs,,,,
1,台灣大哥大(TW Mobile) (MMS),466,93,mms,mms,http://mms.catch.net.tw,10.1.1.2,80,,,,,,
1,台灣大哥大(TW Mobile) (twm),466,93,twm,default/supl,,,,,,,,,
1,Taiwan Mobile Internet,466,97,internet,default/supl,,,,,,,,,
1,Taiwan Mobile MMS,466,97,mms,mms,http://mms.catch.net.tw,10.1.1.2,80,,,,,,
1,Taiwan Mobile,466,97,twm,default/supl,,,,,,,,,
1,TransAsia,466,99,internet,default/supl,,,,,,,,,
1,TransAsia MMS,466,99,mms,mms,http://mms,10.1.1.2,80,,,,,,
1,台灣大哥大(TW Mobile) (twm),466,99,twm,default/supl,,,,,,,,,
1,Grameenphone,470,1,gpinterneth,default/supl,,,,,,,,,
1,Robi MMS,470,2,WAP,mms,http://192.168.23.4/was,192.168.023.007,9028,,,,,,
1,Robi,470,2,internet,default/supl,,,,,,,9201,,
1,Banglalink MMS,470,3,blmms,mms,http://,10.10.55.34,8799,,,,,,
1,Banglalink,470,3,blweb,default/supl,,,,,,,,,
1,Warid BD,470,7,internet,default/supl,,,,,,,,,
1,Warid BD MMS,470,7,mms,mms,http://mms.waridtel.com.bd/index.jsp,10.128.5.6,8080,,,,,,
1,Maxis 2G Internet,502,12,net,default/supl,,,,maxis,wap,,,,
1,Maxis 2G MMS,502,12,net,mms,http://172.16.74.100:10021/mmsc,202.75.133.49,80,maxis,wap,,,202.75.133.49,
1,Maxis 3G Internet,502,12,unet,default/supl,,,,maxis,wap,,,,
1,Maxis 3G MMS,502,12,unet,mms,http://172.16.74.100:10021/mmsc,202.75.133.49,80,maxis,wap,,,202.75.133.49,
1,Celcom,502,13,celcom3g,default/supl,,,,,,,,,
1,Celcom MMS,502,13,celcom3g,mms,http://mms.celcom.net.my,10.128.1.242,8080,mms,mms,,,,
1,Digi MMS,502,16,digimms,mms,http://mms.digi.com.my/servlets/mms,203.92.128.160,9201,mms,mms,,,,
1,Digi,502,16,diginet,default/supl,,,,digi,digi,,,,
1,Celcom 3G Internet,502,19,celcom3g,default/supl,,,,,,,,,
1,Celcom 3G MMS,502,19,celcom3g,mms,http://mms.celcom.net.my,10.128.1.242,8080,,,,,,
1,Celcom 2G Internet,502,19,celcom.net.my,default/supl,,,,,,,,,
1,Celcom 2G MMS,502,19,mms.celcom.net.my,mms,http://mms.celcom.net.my,10.128.1.242,8080,,,,,,
1,U Mobile Internet,502,18,my3g,default/supl,,,,,,,,,
1,U Mobile MMS,502,18,my3g,mms,http://10.30.3.11/servlets/mms,10.30.5.11,8080,,,,,,
1,Telstra MMS,505,1,Telstra.mms,mms,http://mmsc.telstra.com:8002,10.1.1.180,80,,,,,,
1,Telstra Internet,505,1,Telstra.wap,default/supl,,,,,,,,,
1,Telstra w/ Portal,505,1,telstra.internet,default/supl/mms,http://mmsc.telstra.com:8002,10.1.1.181,80,,,10.1.1.181,80,,
1,Telstra 3G Pay by Time,505,1,telstra.pcpack,default/supl/mms,,,,,telstra,,,,
1,Exetel,505,2,exetel1,default/supl,,,,,,,,,
1,Optus,505,2,internet,default/supl,,,,,,,,,
1,Optus MMS,505,2,mms,mms,http://mmsc.optus.com.au:8002/,61.88.190.10,8070,*,*,202.139.83.152,8070,*,
1,Virgin AU,505,2,virgininternet,default/supl,,,,*,*,,,*,
1,Virgin AU MMS,505,2,virginmms,mms,http://mms.virginvibe.com.au:8002/,202.139.083.152,8070,*,*,202.139.083.152,8070,*,
1,Optus Internet,505,2,yesinternet,default/supl,,,,*,*,,,*,
1,Vodafone AU-MMS,505,3,live.vodafone.com,mms,http://pxt.vodafone.net.au/pxtsend,10.202.2.60,8080,*,*,,,*,
1,Vodafone AU,505,3,vfinternet.au,default/supl,,,,*,*,,,*,
1,3 AU,505,6,3services,default/supl/mms,http://mmsc.three.net.au:10021/mmsc,10.176.57.25,8799,,,,,,
1,VF AU PXT,505,7,live.vodafone.com,mms,http://pxt.vodafone.net.au/pxtsend,10.202.2.60,8080,,,,,,
1,VF Internet,505,7,vfinternet.au,default/supl,,,,,,,,,
1,Telstra MMS,505,11,Telstra.mms,mms,http://mmsc.telstra.com:8002,10.1.1.180,80,,,,,,
1,Telstra Internet,505,11,Telstra.wap,default/supl,,,,,,,,,
1,3Internet,505,12,3netaccess,default/supl,,,,,,,,,
1,3,505,12,3services,default/supl/mms,http://mmsc.three.net.au:10021/mmsc,10.176.57.25,8799,,,,,,
